name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Atole en polvo,,377.7778,0,91.1111,0,0,0,cucharadita,2.57,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:20
Atole en sobre,,362.5,0,87.5,0,0,0,sobre,48,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:21
Atole vitaminado,,368.75,0,88.125,0,0,0,sobre,48,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:22
Atún blanco en aceite,,186.6667,26.6667,0,8,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:10
Atún blanco en agua (drenado),,130.303,23.9394,0,3.0303,0,0,lata,99,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:18
Atún en aceite drenado,,200,29.3939,0,8.1818,0,0,lata,99,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:11
Atún en agua drenado,,118.1818,25.7576,0,0.9091,0,0,lata,99,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:19
Atún fresco,,143.3333,23.3333,0,5,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:20
Atún horneado,,185,30,0,6.5,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:21
Atún lihgt (drenado),,118.1818,25.7576,0,0.9091,0,0,lata,99,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:22
Avellana,,553.8462,19.2308,17.6923,50,0,0,pieza,1.44,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:116
Avellana,,553.8462,19.2308,17.6923,50,0,0,pieza,1.44,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:13
Avellana picada,,591.6667,20,19.1667,53.3333,0,0,cucharadita,2.4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:117
Avellana picada,,591.6667,20,19.1667,53.3333,0,0,cucharadita,2.4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:14
Avellana salada,,654.5455,16.3636,14.5455,64.5455,0,0,pieza,1.38,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:118
Avellana salada,,654.5455,16.3636,14.5455,64.5455,0,0,pieza,1.38,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:15
Avellana tostada,,681.8182,10,18.1818,68.1818,0,0,pieza,1.38,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:119
Avellana tostada,,681.8182,10,18.1818,68.1818,0,0,pieza,1.38,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:16
Avena cocida,,40.2439,3.1707,11.4634,0.7927,2.622,0,taza,218.67,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:23
Avena con canela y especias,,373.3333,8.6667,78,4.6667,6.6667,0,sobre,45,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:24
Avena con manzana y canela,,378.5714,8.5714,77.8571,5,6.4286,0,sobre,42,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:25
Avena con pasitas y especias,,378.5714,8.5714,77.8571,5,6.4286,0,sobre,42,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:26
Avena en hojuelas,,365,16,67,6.5,10,0,taza,40,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:27
Avena instantánea PLUS varios sabores,,378.5714,9.2857,70,7.1429,8.5714,0,sobre,42,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:28
Avena instantánea preparada,,68.8312,2.3377,11.6883,1.4286,1.6883,0,taza,231,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:29
Avena instantánea varios sabores,,364.2857,7.1429,67.1429,7.1429,5.7143,0,sobre,42,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:30
Avena integral,,250,17.6923,67.3077,7.3077,15.7692,0,taza,78,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:31
"Avena integral con pasitas, instantánea preparada",,350,7.7273,74.5455,4.0909,5.9091,0,sobre,44,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:32
Avena Quaker Old fashion,,340,14,59,5.5,9.5,0,pieza,40,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:33
Azafrán,,300,10,70,10,0,0,cucharadita,1,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:15
Azúcar glass,,390,0,100,0,0,0,cucharadita,2.5,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:11
Azúcar mascabado,,360,0,91,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:13
Azúcar morena,,377.7778,0,97.7778,0,0,0,cucharadita,3,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:14
Bacalao enlatado,,105.7143,22.8571,0,0.8571,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:23
Bacalao fresco,,82.2222,17.7778,0,0.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:24
Bacalao noruego,,293.3333,62.6667,0,2.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:25
Bacalao seco,,293.3333,62.6667,0,2.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:26
Bagel,,270.8333,10.4167,52.5,1.6667,2.0833,0,pieza,72,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:34
Bagel de ajo,,279.1667,10.4167,53.75,1.6667,2.5,0,pieza,72,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:35
Bagel de ajonjolí,,308.3333,11.25,53.75,2.9167,2.5,0,pieza,72,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:36
Bagel de avena,,250,10.4167,52.5,1.25,3.75,0,pieza,72,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:37
Bagel de canela y pasas,,270.8333,9.5833,54.5833,1.6667,2.0833,0,pieza,72,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:38
Bagel de cebolla,,308.3333,11.25,53.75,2.9167,2.5,0,pieza,72,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:39
Bagel integral,,250,10.4167,52.5,1.25,3.75,0,pieza,72,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:40
Bagre,,95,17.5,0,2.75,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:27
Bagre fileteado,,95,17.5,0,2.75,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:28
Baguette,,266.6667,8.1481,49.6296,3.7037,2.2222,0,pieza,189,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:41
Barbacoa,,135,19,0,6,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:12
Barbacoa con hueso,,134.2105,18.9474,0,6.0526,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:13
Barquillo,,426.6667,7.3333,80,7.3333,2.6667,0,pieza,10,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:42
Barra Chewy para niños varios sabores,,413.0435,6.9565,73.913,10,6.5217,0,paquete,23,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:9
Barra de fruta con Avena fresa,,400,5.3333,59,16,6.3333,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:5
Barra de granola,,480.9524,10.4762,65.2381,20,5.2381,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:6
Barra multigrano linaza,,495,9.5,60,24,7,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:7
Barra Special K varios sabores,,375,8.3333,79.1667,4.1667,0,0,pieza,24,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:43
Barra Stila varios sabores,,357.8947,8.4211,65.2632,6.8421,7.8947,0,pieza,25.33,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:44
Barra zucaritas,,428.5714,4.7619,76.1905,9.5238,2.381,0,barra,21,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:8
Barrita de avena,,400,5.7143,79.2857,7.8571,3.5714,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:45
Barrita de fresa,,461.9048,5.2381,68.5714,18.5714,1.4286,0,pieza,63,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:14
Barrita de granola con cacahuate,,457.8947,7.3684,57.8947,26.3158,3.6842,0,pieza,57,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:10
Barrita de granola con choco chip,,425,7.5,70,16.7857,5,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:11
Barrita de granola con pasitas y nuez,,414.2857,8.0952,64.2857,20.9524,5.7143,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:12
Barrita de granola cubierta con chocolate,,466.6667,5.7143,63.8095,25.2381,3.8095,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:13
Barrita de granola sabor manzana,,392.8571,5.7143,80.7143,7.1429,5,0,pieza,28,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:46
Barrita marinela,,455,3.5,67,19,1,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:15
Base para pay,,550,5,45,40,0,0,,,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:16
Bebida láctea fermentada,,62.5,1.125,14.625,0.25,0,0,pieza,3.81,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:15
Bebida para deportistas,,26.3158,0,6.4474,0,0,0,bote sport,608,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:16
Bebida para deportistas en polvo,,360,0,95,0,0,0,cucharadita,5,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:17
Berenjena picada cocida,,35.3535,0.8081,8.6869,0.202,2.5253,0,taza,99,SMAE 2014,SMAE2014:VERDURAS:10
Berro crudo,,60.7143,2.3214,1.25,0.1786,0.5357,0,taza,28,SMAE 2014,SMAE2014:VERDURAS:11
Betabel con mayonesa,,77.0833,0,3.3333,6.25,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:33
Betabel crudo,,48.7179,2.0513,11.0256,0.2564,0.7692,0,pieza,156,SMAE 2014,SMAE2014:VERDURAS:12
Betabel crudo rallado,,47.3684,2.1053,10.7895,0.2632,0.7895,0,taza,152,SMAE 2014,SMAE2014:VERDURAS:13
Bigote de cajeta,,468.1818,10.9091,40.9091,22.7273,0,0,pieza,66,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:18
Bigote relleno de chocolate,,442.8571,7.1429,53.8095,21.9048,1.9048,0,pieza,63,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:17
Bigotes de chocolate,,468.1818,10.9091,40.9091,22.7273,0,0,pieza,66,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:19
Bigotes miniatura de cajeta,,457.6923,10.7692,40.3846,22.3077,0,0,pieza,13,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:20
Bimbuñuelos,,400,3,53.3333,19.3333,0,0,pieza,15,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:21
Bio 4,,75,2.5833,13.0833,1.2917,0,0,pieza,120,SMAE 2014,SMAE2014:LECHE_CON_AZUCAR:14
Birote,,304.5455,9.5455,64.0909,0,0.4545,0,pieza,66,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:47
Bisquet,,357.5758,6.0606,47.8788,16.3636,1.5152,0,pieza,66,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:22
Bistec,,120,24,0,2.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:29
Bistec a la mexicana,,247.5,0,6,15,0,0,taza,133.33,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:30
Bistec bola,,284,28.8,0,18,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:5
Bistec de res,,120,24,0,2.6667,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:30
Bistec de ternera,,157.1429,19.7143,0,8,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:14
Bledos crudos,,28.4211,2.5263,4,0.3158,0.9474,0,,,SMAE 2014,SMAE2014:VERDURAS:14
Bloody merry,,31.6667,0,1.3333,0,0,0,vaso,300,SMAE 2014,SMAE2014:PLATILLOS_BEBIDAS:45
Blueberries,,57.0093,0.6542,14.3925,0.3738,2.4299,0,taza,142.67,SMAE 2014,SMAE2014:FRUTAS:11
Blueberries congeladas,,50.8621,0.431,12.2414,0.6897,2.7586,0,taza,154.67,SMAE 2014,SMAE2014:FRUTAS:12
Blueberries congeladas con azucar,,81.0345,0.3448,21.7241,0.1724,2.2414,0,taza,232,SMAE 2014,SMAE2014:FRUTAS:13
Blueberries en almibar,,87.5,0.625,22.0313,0.3125,1.5625,0,taza,256,SMAE 2014,SMAE2014:FRUTAS:14
Bola de res,,284,28.8,0,18,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:6
Bola de ternera,,117.1429,20.8571,0,3.1429,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:31
Bolillo,,305,9.5,64,0,0.5,0,pieza,60,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:48
Bolillo integral,,320,10.5,67,0.5,1,0,pieza,60,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:49
Bolillo integral sin migajón,,320,10.5,67,0.5,1,0,pieza,60,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:50
Bolillo sin migajón,,305,9.5,64,0,0.5,0,pieza,60,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:51
Bollo de hamburguesa,,260,9.6,50,4.4,2.4,0,pieza,75,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:52
Bollos para hamburguesa,,260,9.6,50,4.4,2.4,0,pieza,75,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:53
Bonito,,164.5161,23.5484,0,7.0968,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:15
Bonito en aceite,,220,29.2,0,11.6,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:16
Bonito filereado,,166.6667,24,0,7.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:17
Boost *,,42.3077,0.3846,10.1282,0,0,0,lata,234,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:18
Boquerón crudo,,113.8889,17.7778,0,4.7222,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:32
Boquerones (fritos),,175,19.25,0.25,10.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_MODERADOS_EN_GRASA:7
"Boquilla, crudo",,81.5789,19.7368,0,0.2632,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:33
Botanas con proteinas de amaranto,,505,7.5,50.5,29,2.5,0,bolsa,40,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:23
Brandy,,231.6667,0,0,0,0,0,ml,1,SMAE 2014,SMAE2014:BEBIDAS_ALCOHOLICAS:6
Breba,,32.8125,0.5208,8.3854,0.1042,1.7188,0,pieza,38.4,SMAE 2014,SMAE2014:FRUTAS:15
Brócoli cocido,,28.2609,2.9348,5,0.4348,2.9348,0,taza,184,SMAE 2014,SMAE2014:VERDURAS:15
Brócoli crudo,,26.7606,2.9577,5.2113,0.4225,2.9577,0,taza,71,SMAE 2014,SMAE2014:VERDURAS:16
Brownie casero,,466.6667,6.25,50,29.1667,0,0,pieza,24,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:24
Brownie comercial,,407.1429,5,63.9286,16.4286,2.1429,0,pieza,56,SMAE 2014,SMAE2014:CEREALES_CON_GRASA:25
Bubulubu,,383.3333,0.8333,76.6667,7.5,0,0,pieza,36,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:20
Budin azteca,,184.7222,0,17.7778,8.3333,0,0,taza,180,SMAE 2014,SMAE2014:PLATILLOS_PLATOS_FUERTES:63
burbujas de maíz azucaradas,,368.75,4.375,87.5,0.625,1.25,0,taza,32,SMAE 2014,SMAE2014:CEREALES_SIN_GRASA:54
Burn *,,58.0645,0.3226,14.5161,0,0,0,lata,310,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:21
Cabeza de carnero cocida,,110,14,0,5.6,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:18
Cabeza de cerdo,,110,14,0,5.6,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:19
Cabeza de pescado,,100,20.5,0,1.25,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:34
Cabrilla,,81.5789,20.2632,0,0,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:35
Cabrito,,144,27.2,0,3.2,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:36
Cacahuate,,608.3333,24.1667,22.5,51.6667,0,0,pieza,0.86,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:120
Cacahuate,,608.3333,24.1667,22.5,51.6667,0,0,pieza,0.86,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:17
Cacahuate acaramelado,,535.7143,21.4286,17.8571,46.4286,0,0,cucharadita,2.8,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:121
Cacahuate acaramelado,,535.7143,21.4286,17.8571,46.4286,0,0,cucharadita,2.8,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:18
Cacahuate con cáscara,,583.3333,23.3333,1.6667,50,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:123
Cacahuate con cáscara,,583.3333,23.3333,1.6667,50,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:20
Cacahuate con pepitas,,625,23.3333,20,50,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:124
Cacahuate con pepitas,,625,23.3333,20,50,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:21
Cacahuate con piel,,514.2857,24.2857,20.7143,45,0,0,pieza,0.93,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:125
Cacahuate con piel,,514.2857,24.2857,20.7143,45,0,0,pieza,0.93,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:22
Cacahuate confitado (chocolate),,518.75,13.125,50,33.75,0,0,pieza,4,SMAE 2014,SMAE2014:AZUCARES_CON_GRASA:15
Cacahuate enchilado,,558.3333,24.1667,17.5,49.1667,0,0,pieza,0.92,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:126
Cacahuate enchilado,,558.3333,24.1667,17.5,49.1667,0,0,pieza,0.92,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:23
Cacahuate japonés,,485.7143,19.2857,45,25.7143,0,0,pieza,0.93,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:127
Cacahuate japonés,,485.7143,19.2857,45,25.7143,0,0,pieza,0.93,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:24
Cacahuate picado,,616.6667,25,22.5,51.6667,0,0,cucharadita,2.4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:128
Cacahuate picado,,616.6667,25,22.5,51.6667,0,0,cucharadita,2.4,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:25
Cacahuate salado,,591.6667,26.6667,20,45.8333,0,0,pieza,0.92,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:129
Cacahuate salado,,591.6667,26.6667,20,45.8333,0,0,pieza,0.92,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:26
Cacahuate tostado,,575,23.3333,20.8333,49.1667,0,0,pieza,0.92,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:130
Cacahuate tostado,,575,23.3333,20.8333,49.1667,0,0,pieza,0.92,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:27
Cacahuates confitados,,514.2857,10,50.7143,30.7143,0,0,bolsa,56,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:131
Cacahuates confitados,,514.2857,10,50.7143,30.7143,0,0,bolsa,56,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:28
Cacahuates cubiertos con salsa y limón,,553.8462,20,40.7692,35.3846,0,0,cucharada,6.5,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:132
Cacahuates cubiertos con salsa y limón,,553.8462,20,40.7692,35.3846,0,0,cucharada,6.5,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:29
Cacahucate cocido,,320,13.5,21.5,22,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:122
Cacahucate cocido,,320,13.5,21.5,22,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:19
Cacao sin cascara,,558.3333,15.8333,20.8333,49.1667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:135
Cacao sin cascara,,558.3333,15.8333,20.8333,49.1667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:32
Cacoa con cáscara,,500,13.5714,23.5714,42.1429,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:133
Cacoa con cáscara,,500,13.5714,23.5714,42.1429,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:30
Cacoa pataste,,600,17.5,21.6667,54.1667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:134
Cacoa pataste,,600,17.5,21.6667,54.1667,0,0,,,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS_CON_PROTEINAS:31
Café americano,,2.0833,0.125,0.375,0,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:16
Café capuchino helado,,53.75,0.875,10,1,0,0,taza,240,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:22
Café capuchino instantáneo,,400,2.5,86.25,5,0,0,cucharadita,4,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:23
Café con azúcar,,2.0833,0.125,3.4167,0,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:17
Café de polvo descafeinado,,200,10,35,0,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:22
Café descafeinado,,2.0833,0.125,0.375,0,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:19
Café descafeinado preparado,,2.0833,0.125,0.375,0,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:20
Café en polvo,,400,10,90,0,0,0,cucharada,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:21
Café en polvo sabor moka,,200,10,35,0,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:23
Café instantáneo,,200,10,35,0,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:25
"Café instantáneo, descafeinado",,200,10,40,0,0,0,cucharadita,2,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:27
Café intantánio preparado,,2.0833,0.125,0.375,0,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:26
Café molido,,25,20,0,0,0,0,cucharada,4,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:28
Café ó té sin azúcar,,1.25,0,0.2083,0,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:29
Café sin azúcar,,2.0833,0.125,0.375,0,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:30
Caimito blanco o morado,,52.3077,1.3077,9.3846,1.6923,2.9231,0,pieza,130,SMAE 2014,SMAE2014:FRUTAS:16
Cajeta,,400,5.5556,71.1111,11.1111,0,0,cucharadita,6,SMAE 2014,SMAE2014:AZUCARES_SIN_GRASA:24
Calabacita alargada cruda,,23.0769,1.7582,3.7363,0.1099,1.5385,0,pieza,91,SMAE 2014,SMAE2014:VERDURAS:17
Calabacita de Castilla cocida,,20,0.7273,4.9091,0.0909,1.0909,0,taza,220,SMAE 2014,SMAE2014:VERDURAS:19
Calabacita redonda cruda,,22.7848,1.7722,3.6709,0.1266,1.519,0,pieza,79,SMAE 2014,SMAE2014:VERDURAS:18
Calabacitas con elote y rajas,,39.5833,0,3.3333,2.0833,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:23
Calabacitas rellenas,,40.625,0,2.5,2.0833,0,0,taza,120,SMAE 2014,SMAE2014:PLATILLOS_GUARNICIONES:37
Calabaza melón,,59.1837,2.8571,11.4286,0.9184,1.3265,0,,,SMAE 2014,SMAE2014:FRUTAS:17
Calahua,,184.2105,2.6316,8.4211,17.3684,0,0,cucharada,19,SMAE 2014,SMAE2014:ACEITES_Y_GRASAS:63
Calamar americano,,91.1111,15.5556,3.1111,1.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:37
Calamar crudo,,91.1111,15.5556,3.1111,1.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:38
Calamar fresco entero,,91.1111,15.5556,3.1111,1.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:39
Calamar fresco limpio,,93.3333,18,3.1111,1.3333,0,0,,,SMAE 2014,SMAE2014:A_O_A_MUY_BAJOS_EN_GRASA:40
Calamar frito,,174.2857,18,7.7143,7.4286,0,0,,,SMAE 2014,SMAE2014:A_O_A_BAJO_EN_GRASA:20
Caldo,,7.5,1.1667,0.0833,0.25,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:31
Caldo de carne,,7.5,1.1667,0.0833,0.25,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:32
Caldo de carne,,21.3542,0,0.8333,1.1458,0,0,taza,240,SMAE 2014,SMAE2014:PLATILLOS_SOPAS:37
Caldo de carne concentrado,,12.9032,2.4194,0.8065,0,0,0,taza,248,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:33
Caldo de pescado,,7.5,1.1667,0.0833,0.25,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:34
Caldo de pollo,,7.5,1.0833,0.3333,0.3333,0,0,taza,240,SMAE 2014,SMAE2014:ALIMENTOS_LIBRES_EN_ENERGIA:35
