name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Maiz Tostada Deshidratada,,444,7.77,72.05,13.9,1.05,2.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2293
Maiz Tostada Norteña,,504,6.47,63.67,24.83,0.27,1.77,,,INCMNSZ/CONABIO 2019 (fibra bruta),2294
Maiz Uchepo,,94,2.81,21.04,0.26,2.19,70.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2295
Maiz Uchepo De Leche,,178,2.24,39.74,0.95,0.92,54.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2296
Maiz Uchepo Dulce,,152,2.74,34.4,0.75,1.01,60.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2297
Maiz Uchepo Salado,,130,5.05,27.27,0.82,0.46,64.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2298
"Maiz, Botana Charritos",,504,7.3,54.9,29.9,1.8,2.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2299
"Maiz, Botana Charritos",,546,5.6,47.3,39.4,1.5,2.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2300
"Maiz, Botana Charritos",,473,8.2,57.3,24.7,2.9,1.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2301
"Maiz, Botana Charritos",,468,7.3,59.1,23.5,1.6,4.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2302
"Maiz, Botana Charritos",,509,6.8,49.8,33.3,1.6,3.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2303
"Maiz, Botana Charritos",,512,22.1,34.1,35.1,2,2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2304
"Maiz, Botana Fritos Con Sal Y Limón",,470,9,62,21,3.9,2.7,,,INCMNSZ/CONABIO 2019,2307
"Maiz, Botana Frituras",,507,6.7,47,34.4,6.4,3.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2308
"Maiz, Botana Frituras",,510,6.7,49.3,33.7,6.4,1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2309
"Maíz, Cereal Para Desayuno Hojuelas Con Chocolate",,467.16,7.19,72.23,15.06,0.01,3.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2171
"Maíz, Pinole con cacao",,420.23,5.37,84.59,4.77,10.6,3.1,,,INCMNSZ/CONABIO 2019,2238
Mak'Ol Box Mak'Ol Box (Ñame),,73,2.18,17.48,0.05,0.49,78.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3006
Malanga Mak'Ol (Malanga),,115,3.88,26.86,0.18,0.58,67,,,INCMNSZ/CONABIO 2019 (fibra bruta),3007
"Malteada Polvo Para Preparar Bebida Sabor Chocolate, Con Amaranto",,392,8.72,79.78,5.28,1.63,2.39,,,INCMNSZ/CONABIO 2019 (fibra bruta),3317
Malva,,31,5.37,3.89,0.56,0.88,87.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3801
Manzanilla Té,,224,12.8,48.5,2.3,17.9,8.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3811
Maranta (Sagu),,150,2.43,37.03,0.13,1.91,57.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3008
Marañon Almendra,,526,17.89,37.92,37,1.39,2.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1894
Masilla Cerveza,,303,17.5,52.5,2.5,18.8,2.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3318
Membrillo,,171,0.37,12.08,0.49,1.66,84.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1000
Mermelada Camote Con Piña,,292,0.1,74.3,0.5,0.5,24.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),221
Mermelada Chabacano,,275,0.5,69.74,0.36,0.3,28.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),222
Mermelada Conserva,,249,0.3,63.6,0.2,0.9,34.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),223
Mermelada Durazno,,255,0.1,64,0.8,0.4,34.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),224
Mermelada Frambuesa,,277,0.5,70.45,0.25,1.2,27.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),225
Mermelada Fresa,,235,0.2,60.2,0.2,0.5,38.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),226
Mermelada Fresa,,246,0.4,62.1,0.5,1.6,34,,,INCMNSZ/CONABIO 2019 (fibra bruta),227
Mermelada Fresa,,302,0.4,73.1,2,0.4,23.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),228
Mermelada Fresa,,267,0.2,67.8,0.4,0.4,30.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),229
Mermelada Frutas,,511,15.4,53,27.2,2,1.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),231
Mermelada Naranja,,229,0.81,57.45,0.39,20.15,20.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),236
Mermelada Piña,,381,0.2,69.8,0.6,0.2,28.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),238
Mermelada Zarzamora,,259,1.19,65.13,0.2,4.58,28.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),239
Mezcla Deshidratada Para Preparar Bebida sabor naranja,,277.63,3.55,85.91,0.42,0.11,2.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),369
Mezcla Deshidratada Para Preparar Bebidas,,388,0,97.5,0.9,0.4,0.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),336
Mezcla Deshidratada Para Preparar Bebidas,,395,0.5,98.2,0,0,0.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),337
Mezcla Deshidratada Para Preparar Bebidas,,396,0.6,98.4,0,0,0.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),338
Mezcla Deshidratada Para Preparar Bebidas,,396,1.4,97.7,0,0,0.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),339
Mezcla Deshidratada Para Preparar Bebidas,,391,0.2,97.5,0,0,1.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),340
Mezcla Deshidratada Para Preparar Bebidas,,394,0.5,98,0,0,0.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),341
Mezcla Deshidratada Para Preparar Bebidas Sabor Fresa,,405,7.1,84.8,4.1,0.3,0.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),342
Mezcla Deshidratada Para Preparar Bebidas sabor piña,,385.88,1.15,95.32,0,0,0.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),343
Mezcla Deshidratada Para Preparar té sabor limón,,323.96,5.08,80.77,1.12,0.15,4.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),370
Mezquite  Semilla,,261,13,47.3,2.8,26.3,6.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2850
Mezquite Almendra,,312,37.2,32.1,6.3,8.5,8.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2852
Mezquite Cascarilla,,240,11.3,45.7,1.8,31.6,5.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2853
Mezquite Entero,,287,7.1,61.5,1.5,21.3,4.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2854
Mezquite Pericarpio,,262,10.5,49.9,2.7,20.4,10.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2855
Mezquite Sin Vaina,,233,12.3,42.8,1.9,35.4,4.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2856
Mezquite Tostado,,196,12.5,34.4,1.5,43.6,3.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2857
Mezquite Vaina Entera,,266,14.7,46.3,3.2,21.3,9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2858
Miel De Abeja,,339,0.2,86,0.6,0,12.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),243
Miel De Abeja,,331.6,0.33,81.82,0.34,0.03,17.44,,,INCMNSZ/CONABIO 2019 (fibra bruta),245
Miel De Maguey,,284.4,3.6,65.7,0.8,0.1,26.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),252
Miel De Maguey,,256.1,2,60.9,0.5,0.1,34.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),253
Miel De Maguey,,289,1.9,71.2,0.7,0,23.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),254
Miel De Maguey,,254.37,2.95,60.35,0.13,0,34,,,INCMNSZ/CONABIO 2019 (fibra bruta),258
Miel De Plátano,,225,1.44,56.66,0,0,38.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),260
Miel Jarabe Con Propoleo Y Eucalipto,,315,0.2,80.6,0.3,0,18.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),261
Mole,,554.76,11.49,39.27,39.08,4.49,0.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3319
Mole,,120.48,2.57,10.63,7.52,0,78.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3320
Mole Bajo En Calorías,,405.8,11.7,40.7,21.8,6.3,12.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3322
Mole De Olores,,195,13.89,9.1,11.44,0.57,65,,,INCMNSZ/CONABIO 2019 (fibra bruta),3323
Mole Negro,,203.44,2.47,22.29,11.6,2.89,58.68,,,INCMNSZ/CONABIO 2019 (fibra bruta),3324
Mole Pasta,,422.7,10.8,48.3,20.7,2.3,15.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3325
Mole Poblano,,171,18.18,7.91,7.39,0.29,65.16,,,INCMNSZ/CONABIO 2019 (fibra bruta),3326
Mole poblano en pasta,,238.83,2.68,29.08,9.37,3.23,56.3,,,INCMNSZ/CONABIO 2019,3327
Mole Poblano Estilo Zacatlán,,173,15.44,9.89,7.97,0.68,65.76,,,INCMNSZ/CONABIO 2019 (fibra bruta),3328
Mole Prieto,,96,1.75,14.22,3.61,0.9,78.28,,,INCMNSZ/CONABIO 2019 (fibra bruta),3329
Mole Rojo Casero,,528.37,9.9,43.15,35.13,6.11,2.09,,,INCMNSZ/CONABIO 2019 (fibra bruta),3330
"Mosca Gusano Del Queso, Larva",,97.4,10.6,1.6,5.4,0.9,80.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1315
Nabo,,22,1.06,4.1,0.39,1.41,92.44,,,INCMNSZ/CONABIO 2019 (fibra bruta),3010
Nabo Follaje Tierno,,35,3.5,4.3,0.45,2.6,87.33,,,INCMNSZ/CONABIO 2019,3814
Nabo Harina,,274,14.8,56.81,1.83,7.46,11.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3013
Nabo Hoja,,58,2.25,10.76,1.74,1.85,82.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3816
Nabo Largo,,18,1.69,3.32,0.14,0.85,93.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3014
Nance,,41,2.12,6.45,1.31,5.42,84.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1002
Nance,,57,0.87,11.7,1.38,2.55,82.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1003
Nance Agrio,,55,1.37,11.17,1.16,1.6,84.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1004
Naranja,,35,0.87,8.91,0.02,0.3,89.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1005
Naranja,,41,0.93,10.58,0.03,0.26,87.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1006
Naranja,,35,0.84,8.83,0.08,0.35,89.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1007
Naranja,,35,0.81,8.89,0.04,1.06,88.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1008
Naranja Agria,,58,1.5,13.38,0.63,1.29,82.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1011
Naranja Cajera,,49,1,11.19,0.66,0.25,86.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1012
Naranja China,,58,1.37,14.56,0.13,1.64,81.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1013
Naranja Concentrado,,218,0.1,61.1,0,0,38.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1014
Naranja Concentrado,,235,0.6,63.8,0.4,0.4,30.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1015
Naranja Concentrado,,242,1.2,65.1,0.5,0.2,31.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1016
Naranja Concentrado,,242,2.1,64.2,0.5,0.1,31.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1017
Naranja Concentrado,,245,1.4,66.2,0.3,0.1,31.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1018
Naranja Concentrado,,280.26,1.35,66.59,0.94,0.2,30.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1019
Naranja Dulce,,52,1.74,12.67,0.09,3.1,82,,,INCMNSZ/CONABIO 2019 (fibra bruta),1020
Naranja Jugo,,39,0,10.9,0,0.3,88.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1022
Naranja Jugo,,41,0.1,11.1,0.1,0.1,88.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1023
Naranja Naranjada,,37,0.1,10,0.1,0,89.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1026
Naranja Naranjada,,44,0.2,12.1,0,0,87.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1027
Naranja Naranjada,,44,0.2,11.9,0.1,0,87.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1028
Naranja Naranjada,,45,0.2,12.3,0,0,87.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1029
Naranja Naranjita (Con Cáscara),,44,1.37,10.28,0.26,1.99,85.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1030
Naranja Naranjita (Sin Cáscara),,40,2.12,7.88,0.56,1.84,82.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1031
Nieve De Fresa,,125.3,0.2,30,0.5,0.1,69.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3331
Nieve De Limón,,108.4,0.2,26,0.4,0,73.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3332
Nieve Limón,,70,0,18,0.1,0.2,81.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),262
Nispero Del Japón,,42,0.05,9.51,0.87,1.17,88,,,INCMNSZ/CONABIO 2019 (fibra bruta),1033
Nopal,,27,2,5.59,0.32,0.79,90.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3817
Nopal Deshidratado,,234,6.8,56.7,1.8,48.6,6.6,,,INCMNSZ/CONABIO 2019,3821
Nopal Deshidratado En Polvo,,221,5.5,53.1,2.2,48.9,4.4,,,INCMNSZ/CONABIO 2019,3822
"Nopal Deshidratado Y Fibra, Mezcla",,210,4.1,52.2,1.6,57.6,4.4,,,INCMNSZ/CONABIO 2019,3823
Nopal Fibra,,184,2.5,47,1.2,58.1,5.2,,,INCMNSZ/CONABIO 2019,3824
Nopal Forrajero,,22,1.02,4.94,0.23,1.1,91.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3825
Nopal Pastilla,,237,11.3,51.8,2.9,10.1,8.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3826
Nopal Tierno,,4,1.31,0.13,0.1,0.76,90.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3827
Nopal Tunero,,19,1.26,4.21,0.08,1.14,92,,,INCMNSZ/CONABIO 2019 (fibra bruta),3828
Nopal Verdura,,21,1.02,4.61,0.19,1.15,91.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3829
Nuez De Macadamia Tostada Con Azúcar,,676.3,8.6,27.5,59.1,2.3,1.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2859
Nuez De Macadamia Tostada Con Sal,,743.8,10.1,9.8,73.8,2.6,1.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2860
Nuez Garapiñada,,552,4.51,56.35,36.53,0.5,1.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1895
Nuez Garapiñada,,612,7.5,43.5,45.4,2,1.1,,,INCMNSZ/CONABIO 2019,264
Nuez Palanqueta,,577,6.62,41.49,42.8,5.68,1.57,,,INCMNSZ/CONABIO 2019,1896
Nuez Palanqueta De,,543,7.1,48.5,35.7,1.4,2.4,,,INCMNSZ/CONABIO 2019,265
Oregano De Castilla,,15,0.87,2.61,0.42,0.5,94.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3830
Oregano De La Tierra,,87,5,17.6,1.48,4.12,69.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3831
Pagua,,142,1.38,1.76,8.8,5.16,81.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1034
Pagua,,55,1.06,2.86,4.96,2.42,87.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1035
Palomas Palomas,,300,8.12,11.35,26.98,5.05,47.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1897
Papa,,47,1.87,12.05,0.06,0.42,84.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3015
Papa,,70,1.37,18.96,0.08,0.59,77.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3016
Papa,,74,1.25,20.13,0.1,0.42,77,,,INCMNSZ/CONABIO 2019 (fibra bruta),3017
Papa,,49,0.75,13.45,0.09,0.61,84.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3018
Papa A La Francesa,,194.6,2.4,23.3,10.2,1.6,61.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3020
Papa Amarilla,,78,1.72,20.85,0.16,0.37,75.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3021
Papa Amarilla,,81,1.62,21.75,0.08,0.35,74.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3022
Papa Amarilla,,75,1.62,20.22,0.07,0.49,76.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3023
Papa Amarilla,,65,3.43,15.25,0.3,1.6,78.27,,,INCMNSZ/CONABIO 2019 (fibra bruta),3025
Papa Blanca,,73,2.05,18.46,0.42,1.42,76.54,,,INCMNSZ/CONABIO 2019 (fibra bruta),3026
Papa Colorada,,63,1.98,16.3,0.1,0.32,80.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3034
Papa Criolla,,57,1.81,13.63,0.6,0.4,83.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3035
Papa De Agua,,80,3.44,19.92,0.17,0.47,75,,,INCMNSZ/CONABIO 2019 (fibra bruta),3036
Papa Frita,,519,6.4,48.9,35,1.4,4.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3039
Papa Frita,,514,6.4,51.4,33.2,1.8,3.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3040
Papa Frita,,489,6.2,54.5,28.8,1.2,5.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3041
Papa Frita,,521,5.8,52.3,33.9,1.6,2.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3042
Papa Frita Sabor A Queso,,524,5.6,61.6,28.3,1.3,0.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3043
Papa Frita Sabor B.B.Q.,,556,5.4,55.9,34.5,1,0.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3044
Papa Frita Sabor B.B.Q. Bajo En Colesterol,,508,5.1,66.6,24.6,1.1,0.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3045
Papa Frita Sabor Original Onduladas,,558,5.1,55.5,35.1,1,0.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3046
Papa Frita Sabor Ranch,,564,5.3,54.4,36.1,1,0.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),3047
"Papa Frita Sabor Ranch, Bajo En Colesterol",,532,5.4,62.6,28.9,0.9,0.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3048
Papa Harina,,292,6.61,78.51,0.11,1.47,7.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3049
Papa Voladora,,128,4.12,33.13,0.15,0.9,60.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3054
Papaloquelite,,17,1.75,2.89,0.33,0.93,93.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3832
Papaloquelite,,17,1.8,2.9,0.3,0.9,93.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3833
Papaya,,33,0.56,8.54,0.08,0.82,89.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1036
Papaya,,16,0.44,3.82,0.05,0.39,94.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1037
Papaya Deshidratada,,347.8,0.42,92.39,0,0.19,6.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1040
Papaya Néctar Con Piña,,51,0.2,13.9,0.1,0.1,85.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1041
Parota,,375,36.8,52.67,3.9,2.03,1.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2862
Parota Harina Cruda Descascarillada,,355,36.47,48.89,3.6,1.56,6.65,,,INCMNSZ/CONABIO 2019 (fibra bruta),2867
Parota Harina Cruda Integral,,327,38.48,41.4,2.95,5.81,7.89,,,INCMNSZ/CONABIO 2019 (fibra bruta),2868
Pepino,,13,1.12,2.41,0.2,0.87,94.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3835
Pepino,,12,0.75,2.47,0.15,0.43,95.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3838
Pepino De Árbol (Kat),,41,1.43,10.23,0.09,0.35,87.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3840
Pepino De Arilla (Katkuuk),,71,4.55,5.14,4.94,20.87,60.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3841
"Pepino Picles Con Cáscara, Conserva",,11,0.62,1.49,0.47,0.62,94.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3842
"Pepino Picles Sin Cáscara, Conserva",,2,0.25,0.35,0.07,0.33,98.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3843
Pera,,55,0.5,14.61,0.09,2.6,82,,,INCMNSZ/CONABIO 2019 (fibra bruta),1043
Pera Deshidratada,,350.5,1.82,75.35,0.11,6.41,15.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1046
Pera Gamboa,,66,0.56,17.38,0.25,2.71,78.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1047
Pera Néctar,,48,0.1,13.2,0.1,0.3,86.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1048
Perejil,,64,2.12,10.93,2.35,1.8,79.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3846
Peron,,60,0.45,15.16,0.43,1.26,82.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1049
Pescado Harina,,402,65.1,4.7,13.8,0.5,9.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2024
Pescado Salchicha,,169.24,13.22,0.11,12.88,0.73,71.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2026
Pimienta Negra Molida,,301,10.64,54.31,4.63,13.68,11.26,,,INCMNSZ/CONABIO 2019 (fibra bruta),1898
"Pimiento De Tabasco, Hoja",,84,4.12,17.3,1.46,5.42,69.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3849
Pimiento Morrón,,38,1.08,9.13,0.37,1.43,87.32,,,INCMNSZ/CONABIO 2019 (fibra bruta),3850
Pingüica Semilla,,362,3.36,70.64,7.53,8.37,7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1899
Piña,,33,0.62,8.37,0.12,0.39,90,,,INCMNSZ/CONABIO 2019 (fibra bruta),1051
Piña Concentrado,,232,0.1,64.8,0,0,34.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1055
Piña Jugo,,56,0.31,13.92,0.07,0,85.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1057
Piña Jugo,,44,0.1,12,0.1,0.3,87.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1058
Piña Jugo,,42,0.2,11.3,0.1,0.3,88,,,INCMNSZ/CONABIO 2019 (fibra bruta),1059
Piña Jugo,,46,0.3,11.6,0,0,87,,,INCMNSZ/CONABIO 2019 (fibra bruta),1060
Piña Jugo,,43,0.2,11.6,0.1,0.2,87.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1061
Piña Jugo,,224,1.6,60.6,0.1,0.4,36.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1062
Piña Jugo,,4,1.7,59.5,0.9,0.3,36.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1063
"Piña, trozos en jugo de piña",,33.11,1.09,7.41,0.14,1.25,9.1,,,INCMNSZ/CONABIO 2019,1064
Pistache Semilla,,631,17.49,21.82,52.67,0.98,3.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1901
Pitahaya,,54,1.44,13.55,0.11,2.1,82.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1065
Pitahaya Amarilla,,49,1.1,9.8,1.2,1.4,85.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1066
Pitahaya Blanca,,44,2,8.25,0.97,1.38,86.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1067
Pitahaya Blanca,,41,1.2,8.3,0.9,1.2,87.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1068
Pitahaya Rosa,,45,1.25,9.47,0.82,3.26,84.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1069
Pitahaya Solferina,,57,0.8,13.5,0.7,0.9,83.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1070
"Platano Amarillo Con Pequitas, Variedad Enano Gigante Chiapas",,91.41,0.63,21.21,0.45,1.27,75.77,,,INCMNSZ/CONABIO 2019 (fibra bruta),1072
"Platano Concentrado, Para Preparar Bebidas",,202,0.7,49.6,0.7,0.3,48.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1073
Platano Curro O Enano,,52,1.62,12.89,0.02,2.67,81.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1074
Platano Dominico,,95,1.5,24.67,0.2,0.75,71.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1076
Plátano Dominico,,123.4,1.71,25.18,0.17,8.17,72.1,,,INCMNSZ/CONABIO 2019,1077
Plátano Enano Gigante,,107.46,1.62,23.06,0.18,2.27,74.1,,,INCMNSZ/CONABIO 2019,1078
Platano Guineo,,64,0.81,16.89,0.12,0.18,80.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1079
Platano Macho,,126,1.25,33.58,0.18,0.39,63.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1081
Platano Macho,,133,1.17,35.33,0.2,0.4,62.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1082
Plátano Macho,,143.77,1.69,31.53,0.18,2.69,65.5,,,INCMNSZ/CONABIO 2019,1084
Platano Manila,,97,1.75,24.85,0.25,0.45,71.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1085
Platano Manzano,,96,1,24.25,0.62,0.23,73,,,INCMNSZ/CONABIO 2019 (fibra bruta),1086
Platano Morado,,87,1.68,22.08,0.28,0.36,74.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),1087
Platano Morado,,82,1.16,20.96,0.28,0.35,76.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1088
Platano Morado,,85,3,20.29,0.18,0.43,75.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1089
"Platano Natural, Amarillo Canario, Variedad Enano Gigante Chiapas",,79,0.47,20.65,0.34,2.2,75.08,,,INCMNSZ/CONABIO 2019 (fibra bruta),1090
"Platano Natural, Amarillo, Puntas Verdes Variedad Enano Gigante Chiapas",,75,0.5,19.3,0.45,4.6,74.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1091
Platano Roatán O Bárbaro,,112,1.44,28.67,0.51,2.98,65.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1092
